name,path,has_oms,has_carbon,has_hydrogen,has_atomic_overlaps,has_overcoordinated_c,has_metal,density
COWBEX_clean,/home/kevin/mof_core2/COWBEX_clean.cif,True,True,True,False,False,True,1.717982833620512
CUYRUK_clean,/home/kevin/mof_core2/CUYRUK_clean.cif,True,True,True,False,False,True,1.970719949192335
YEQRER_clean,/home/kevin/mof_core2/YEQRER_clean.cif,True,False,False,False,False,True,1.159684594163079
j.jssc.2014.12.022_1-squeeze_clean,/home/kevin/mof_core2/j.jssc.2014.12.022_1-squeeze_clean.cif,False,True,True,False,False,True,1.3173105711760327
IHAZOH_clean,/home/kevin/mof_core2/IHAZOH_clean.cif,False,True,True,False,False,True,1.266402809140842
MAKFOW_clean,/home/kevin/mof_core2/MAKFOW_clean.cif,False,True,True,False,False,True,1.3205417289389565
XINYAW_clean,/home/kevin/mof_core2/XINYAW_clean.cif,True,True,True,False,False,True,1.1263069325344723
PUNFIO_clean,/home/kevin/mof_core2/PUNFIO_clean.cif,False,True,True,False,False,True,2.0577550930724655
VUGYAZ_clean,/home/kevin/mof_core2/VUGYAZ_clean.cif,True,True,True,False,False,True,1.1067729448496142
cm503311x_alf450K_clean,/home/kevin/mof_core2/cm503311x_alf450K_clean.cif,False,False,False,False,False,True,0.9654776355948319
SAMXUC_clean,/home/kevin/mof_core2/SAMXUC_clean.cif,False,True,True,True,True,True,2.0039852431905643
GOPTIQ_clean,/home/kevin/mof_core2/GOPTIQ_clean.cif,True,True,True,False,False,True,0.770615281064198
BOZFIH_clean,/home/kevin/mof_core2/BOZFIH_clean.cif,True,True,True,False,False,True,1.055470024283186
TOHYUM_clean,/home/kevin/mof_core2/TOHYUM_clean.cif,True,True,True,False,False,True,1.2339002703215596
KUTHUE_clean,/home/kevin/mof_core2/KUTHUE_clean.cif,True,True,True,False,False,True,0.875379162109362
SUPLOF_clean,/home/kevin/mof_core2/SUPLOF_clean.cif,False,True,True,False,False,True,0.8003743323743356
IROVES_clean,/home/kevin/mof_core2/IROVES_clean.cif,True,True,True,False,False,True,2.883321887497437
GEVXAI_clean,/home/kevin/mof_core2/GEVXAI_clean.cif,False,True,True,False,False,True,2.0640827218675413
cg500975j_si_002_clean,/home/kevin/mof_core2/cg500975j_si_002_clean.cif,False,True,True,False,False,True,1.0740461729919546
j.ica.2016.09.002_2_clean,/home/kevin/mof_core2/j.ica.2016.09.002_2_clean.cif,False,True,True,False,True,True,1.7090440563772293
OBAFEF_clean,/home/kevin/mof_core2/OBAFEF_clean.cif,True,True,True,False,False,True,2.3784453530462257
SEYQIW_clean,/home/kevin/mof_core2/SEYQIW_clean.cif,False,False,False,False,False,True,1.0327620186566375
BEVWAB_clean,/home/kevin/mof_core2/BEVWAB_clean.cif,True,True,True,True,False,True,1.1359761970676987
CUGVUW_clean,/home/kevin/mof_core2/CUGVUW_clean.cif,False,True,True,False,False,True,1.32194923794582
HUZXOR_clean,/home/kevin/mof_core2/HUZXOR_clean.cif,False,True,True,False,False,True,0.669511838413465
c5dt02374b_c5dt02374b2_clean,/home/kevin/mof_core2/c5dt02374b_c5dt02374b2_clean.cif,False,True,True,False,False,True,1.9539484245550949
FESTUT_clean,/home/kevin/mof_core2/FESTUT_clean.cif,True,True,True,False,False,True,1.9143456692189758
DIBXAO_clean,/home/kevin/mof_core2/DIBXAO_clean.cif,False,False,False,False,False,True,1.3821970939946524
WUTKIG_clean,/home/kevin/mof_core2/WUTKIG_clean.cif,True,True,True,False,True,True,1.0284780043361053
TOHDIF_clean,/home/kevin/mof_core2/TOHDIF_clean.cif,True,True,True,True,True,True,1.6586369810407737
ABULOB_clean,/home/kevin/mof_core2/ABULOB_clean.cif,True,True,True,False,False,True,1.31922611523288
RAYKIN_clean,/home/kevin/mof_core2/RAYKIN_clean.cif,True,True,True,False,False,True,1.034750890153269
FIQYUA_clean,/home/kevin/mof_core2/FIQYUA_clean.cif,False,True,True,False,False,True,1.8568495231118904
HABCIZ_clean,/home/kevin/mof_core2/HABCIZ_clean.cif,True,True,True,True,False,True,0.9208869624538873
ERUNOW_clean,/home/kevin/mof_core2/ERUNOW_clean.cif,False,True,True,False,True,True,0.884303022864438
TUTJAU_clean,/home/kevin/mof_core2/TUTJAU_clean.cif,False,True,True,False,False,True,1.0574038333620737
CANRUG_clean,/home/kevin/mof_core2/CANRUG_clean.cif,True,True,True,False,False,True,0.8845565512693635
ZISXOQ_clean,/home/kevin/mof_core2/ZISXOQ_clean.cif,True,True,True,True,True,True,2.0418564424217815
POKGEC_clean,/home/kevin/mof_core2/POKGEC_clean.cif,False,True,True,False,False,True,1.2021455930034581
EQAMUG_clean,/home/kevin/mof_core2/EQAMUG_clean.cif,False,True,True,False,False,True,1.8188410709857634
WOYJIF_clean,/home/kevin/mof_core2/WOYJIF_clean.cif,True,True,True,False,False,True,0.7991083784833691
WUTBIW_clean,/home/kevin/mof_core2/WUTBIW_clean.cif,False,True,True,False,False,True,1.84193589954097
RIFSOQ_clean,/home/kevin/mof_core2/RIFSOQ_clean.cif,False,True,True,False,False,True,0.7169664046850396
YURJUR_clean,/home/kevin/mof_core2/YURJUR_clean.cif,False,True,True,False,False,True,0.6835157512888859
HAJLUA_clean,/home/kevin/mof_core2/HAJLUA_clean.cif,False,True,True,False,False,True,1.346256463604781
HAYLIE_clean,/home/kevin/mof_core2/HAYLIE_clean.cif,True,True,True,False,False,True,0.8225249779456294
ILITON_clean,/home/kevin/mof_core2/ILITON_clean.cif,True,True,True,True,True,True,0.5793136620439867
OTIPUE_clean,/home/kevin/mof_core2/OTIPUE_clean.cif,False,True,True,False,False,True,1.4236733857998214
FELWOK_clean,/home/kevin/mof_core2/FELWOK_clean.cif,False,True,True,False,False,True,1.7541305337043795
XANZAQ01_clean,/home/kevin/mof_core2/XANZAQ01_clean.cif,True,True,True,False,True,True,0.9780273885344656
QADBII_clean,/home/kevin/mof_core2/QADBII_clean.cif,False,True,True,False,False,True,1.4258483946544376
ZOFZIF_clean,/home/kevin/mof_core2/ZOFZIF_clean.cif,True,True,True,False,False,True,0.7023563218859595
QUQQOJ_clean,/home/kevin/mof_core2/QUQQOJ_clean.cif,False,True,True,True,False,True,1.7371089065941412
SUXYIU_clean,/home/kevin/mof_core2/SUXYIU_clean.cif,False,True,True,False,False,True,1.5517973474734046
NANTII_clean,/home/kevin/mof_core2/NANTII_clean.cif,True,True,True,False,False,True,0.6204172129872716
VAXHOR_clean,/home/kevin/mof_core2/VAXHOR_clean.cif,True,False,False,False,False,True,1.4328269359901613
TOWPEC_clean,/home/kevin/mof_core2/TOWPEC_clean.cif,False,True,True,False,False,True,0.889249889349871
QEZZEC_clean,/home/kevin/mof_core2/QEZZEC_clean.cif,False,False,False,False,False,True,2.1800242591643477
WOJNAL_clean,/home/kevin/mof_core2/WOJNAL_clean.cif,True,True,True,False,False,True,1.2779549917358726
XAVVAU_clean,/home/kevin/mof_core2/XAVVAU_clean.cif,True,True,True,False,False,True,3.1328497598038054
EJORAY_clean,/home/kevin/mof_core2/EJORAY_clean.cif,True,True,True,False,False,True,1.338905370431258
DUNXUH03_clean,/home/kevin/mof_core2/DUNXUH03_clean.cif,False,True,True,False,False,True,1.2368825361127376
EKOPIE_clean,/home/kevin/mof_core2/EKOPIE_clean.cif,True,True,True,False,False,True,1.2152551751821101
IMAGAG_clean,/home/kevin/mof_core2/IMAGAG_clean.cif,True,True,True,False,False,True,0.7096428225218844
LEQQEE_clean,/home/kevin/mof_core2/LEQQEE_clean.cif,True,True,True,False,False,True,1.1331129772025683
JEJKEP_clean,/home/kevin/mof_core2/JEJKEP_clean.cif,False,True,True,False,False,True,1.4257283167464336
MOFBIU_clean,/home/kevin/mof_core2/MOFBIU_clean.cif,False,True,True,False,False,True,1.3515288614933496
SEVLEM_clean,/home/kevin/mof_core2/SEVLEM_clean.cif,False,True,True,False,False,True,0.9631195262177413
COGKEP_clean,/home/kevin/mof_core2/COGKEP_clean.cif,True,False,False,False,False,True,2.1300640076938935
NETYIV01_clean,/home/kevin/mof_core2/NETYIV01_clean.cif,True,True,True,False,False,True,0.7829562524452415
RAYSAM_clean,/home/kevin/mof_core2/RAYSAM_clean.cif,False,True,True,True,False,True,1.8557361672990005
NIYJAI_clean,/home/kevin/mof_core2/NIYJAI_clean.cif,False,True,True,False,False,True,1.1310551640990787
HIWLUW_clean,/home/kevin/mof_core2/HIWLUW_clean.cif,True,True,True,False,False,True,1.591034552831369
GARLIX_clean,/home/kevin/mof_core2/GARLIX_clean.cif,True,True,True,False,False,True,1.164780820527999
MULXOH_clean,/home/kevin/mof_core2/MULXOH_clean.cif,True,True,True,False,False,True,1.2087566002515429
c6ra01933a_c6ra01933a2_clean,/home/kevin/mof_core2/c6ra01933a_c6ra01933a2_clean.cif,True,True,True,False,False,True,2.53680398833803
BADJIC_clean,/home/kevin/mof_core2/BADJIC_clean.cif,False,True,True,True,True,True,1.3565407916625671
RULVUP_clean,/home/kevin/mof_core2/RULVUP_clean.cif,True,True,True,False,False,True,1.118857044178592
PODVUB_clean,/home/kevin/mof_core2/PODVUB_clean.cif,True,True,True,False,False,True,2.2721259106815053
SABKIS_clean,/home/kevin/mof_core2/SABKIS_clean.cif,False,True,True,False,False,True,1.3838921521062286
WARXUL_clean,/home/kevin/mof_core2/WARXUL_clean.cif,True,True,True,True,False,True,0.735548381992223
ZOMKAP01_clean,/home/kevin/mof_core2/ZOMKAP01_clean.cif,False,False,False,False,False,True,2.051162905710429
LIWVIY_clean,/home/kevin/mof_core2/LIWVIY_clean.cif,True,True,True,False,False,True,1.2651465572354343
VEZMIY_clean,/home/kevin/mof_core2/VEZMIY_clean.cif,True,True,True,False,False,True,1.3768325647651005
COWMIL_clean,/home/kevin/mof_core2/COWMIL_clean.cif,True,True,True,False,False,True,1.238214087208175
VOFREP_uncharged,/home/kevin/mof_core2/VOFREP_uncharged.cif,False,True,True,False,False,True,0.32224467591200034
IFENOY01_SL,/home/kevin/mof_core2/IFENOY01_SL.cif,True,True,True,False,False,True,1.3347965874599956
c5dt02624e_c5dt02624e2_clean,/home/kevin/mof_core2/c5dt02624e_c5dt02624e2_clean.cif,True,True,True,False,False,True,0.6326016374957244
WAHNOL_clean,/home/kevin/mof_core2/WAHNOL_clean.cif,True,True,True,False,False,True,0.4986014933897283
YITHOA_clean,/home/kevin/mof_core2/YITHOA_clean.cif,False,True,True,False,False,True,2.156084431420209
PUBSOV_clean,/home/kevin/mof_core2/PUBSOV_clean.cif,True,True,True,True,True,True,1.0655645176551702
j.jssc.2015.01.014_Cmpd4_clean,/home/kevin/mof_core2/j.jssc.2015.01.014_Cmpd4_clean.cif,True,False,False,False,False,True,2.5324775907689485
QERZUI_clean,/home/kevin/mof_core2/QERZUI_clean.cif,False,True,True,False,False,True,1.4818527019458967
CIFDUS_clean,/home/kevin/mof_core2/CIFDUS_clean.cif,True,True,True,False,False,True,0.9821277927722558
NADKAG_clean,/home/kevin/mof_core2/NADKAG_clean.cif,False,False,False,True,False,True,1.7239001172309898
YARVEV_clean,/home/kevin/mof_core2/YARVEV_clean.cif,True,True,True,False,False,True,1.6119627732273871
PASNAA01_clean,/home/kevin/mof_core2/PASNAA01_clean.cif,True,True,True,False,False,True,1.4638164593222447
VUHPUL_clean,/home/kevin/mof_core2/VUHPUL_clean.cif,True,True,True,True,False,True,2.4152455737950596
ZOHBIJ_clean,/home/kevin/mof_core2/ZOHBIJ_clean.cif,True,True,True,False,False,True,1.7552364598239167
SUNJIV_clean,/home/kevin/mof_core2/SUNJIV_clean.cif,False,True,True,False,False,True,1.3608326666919823
WAJGIY_clean,/home/kevin/mof_core2/WAJGIY_clean.cif,True,True,True,False,False,True,1.4399451915738601
XAFXOT_clean,/home/kevin/mof_core2/XAFXOT_clean.cif,False,True,True,False,False,True,1.8881807613229076
JOFGOC_clean,/home/kevin/mof_core2/JOFGOC_clean.cif,False,True,True,False,False,True,1.2887093266532441
WOJYOL_clean,/home/kevin/mof_core2/WOJYOL_clean.cif,True,True,True,True,True,True,1.6162483574059059
EXEQIJ_clean,/home/kevin/mof_core2/EXEQIJ_clean.cif,True,True,True,False,False,True,0.45086457762033244
VOBKAA_clean,/home/kevin/mof_core2/VOBKAA_clean.cif,False,True,True,False,False,True,1.2672249937134288
OSUVIJ_clean,/home/kevin/mof_core2/OSUVIJ_clean.cif,False,True,True,False,False,True,1.271741551663692
EBUQEX_clean,/home/kevin/mof_core2/EBUQEX_clean.cif,False,True,True,False,False,True,0.8906773040216441
CIZMIJ_clean,/home/kevin/mof_core2/CIZMIJ_clean.cif,True,True,True,False,False,True,0.77711071140625
FAHQIQ_clean,/home/kevin/mof_core2/FAHQIQ_clean.cif,False,True,True,False,False,True,0.8531670907729614
AFITUF_clean,/home/kevin/mof_core2/AFITUF_clean.cif,False,True,True,False,False,True,1.3228860705660126
HIFVUO01_clean,/home/kevin/mof_core2/HIFVUO01_clean.cif,True,True,True,False,False,True,0.8340554057614402
FOHCAH_clean,/home/kevin/mof_core2/FOHCAH_clean.cif,True,True,True,False,False,True,1.2097683630236848
ANAWIX_clean,/home/kevin/mof_core2/ANAWIX_clean.cif,True,True,True,False,False,True,1.5282369182429143
IZIHIK_clean,/home/kevin/mof_core2/IZIHIK_clean.cif,False,True,True,False,False,True,1.449383088280351
FURRIU_clean,/home/kevin/mof_core2/FURRIU_clean.cif,True,True,True,False,False,True,0.9950448520650456
MABKIK_clean,/home/kevin/mof_core2/MABKIK_clean.cif,False,True,True,False,False,True,1.453031110998305
XICNOO_clean,/home/kevin/mof_core2/XICNOO_clean.cif,True,True,True,False,False,True,0.9032956245564574
PEJRED_clean,/home/kevin/mof_core2/PEJRED_clean.cif,True,True,True,False,False,True,1.3617125166298027
YIXFOC03_clean,/home/kevin/mof_core2/YIXFOC03_clean.cif,False,True,True,False,False,True,1.7542142453798588
PUZTOV_clean,/home/kevin/mof_core2/PUZTOV_clean.cif,True,True,True,False,False,True,1.1844040386562174
HEZSEK_clean,/home/kevin/mof_core2/HEZSEK_clean.cif,True,True,True,False,False,True,1.8736659710979053
VIWMOF_clean,/home/kevin/mof_core2/VIWMOF_clean.cif,True,True,True,False,False,True,0.8697094609219226
QOFDOG_clean,/home/kevin/mof_core2/QOFDOG_clean.cif,True,True,True,False,False,True,1.3160203968123854
NHBZZN10_clean_h,/home/kevin/mof_core2/NHBZZN10_clean_h.cif,False,True,True,False,False,True,1.5398166305008154
HIBGEF_clean,/home/kevin/mof_core2/HIBGEF_clean.cif,False,True,True,False,False,True,1.4195732494048547
PEDMER_clean,/home/kevin/mof_core2/PEDMER_clean.cif,True,True,True,False,False,True,1.9499946380815547
FECXES_clean,/home/kevin/mof_core2/FECXES_clean.cif,True,True,True,False,False,True,0.8330731376784837
QAMVEH01_clean,/home/kevin/mof_core2/QAMVEH01_clean.cif,False,True,True,False,False,True,0.9907401189384248
GASSEB_clean,/home/kevin/mof_core2/GASSEB_clean.cif,True,True,True,False,False,True,0.9183832741568194
ZAVRAR_clean,/home/kevin/mof_core2/ZAVRAR_clean.cif,True,True,True,False,False,True,1.3767110881783486
EXOFIH_clean,/home/kevin/mof_core2/EXOFIH_clean.cif,False,True,True,False,False,True,1.3543473572884897
EMAPAK_clean,/home/kevin/mof_core2/EMAPAK_clean.cif,True,True,True,False,False,True,0.9254354022163798
NUTYIM_clean,/home/kevin/mof_core2/NUTYIM_clean.cif,True,True,True,False,False,True,0.8019261566722972
WIKGII_clean,/home/kevin/mof_core2/WIKGII_clean.cif,True,True,True,False,True,True,1.1773448840236422
MOTVOI_clean,/home/kevin/mof_core2/MOTVOI_clean.cif,True,True,True,False,False,True,1.0003586739692771
FASGAK_clean,/home/kevin/mof_core2/FASGAK_clean.cif,False,True,True,False,False,True,1.524528501284312
RUGJAG_clean,/home/kevin/mof_core2/RUGJAG_clean.cif,False,True,True,False,False,True,2.109575270745081
CDLGLU11_clean,/home/kevin/mof_core2/CDLGLU11_clean.cif,False,True,True,False,False,True,1.8740648181688422
ORANAY_clean,/home/kevin/mof_core2/ORANAY_clean.cif,True,True,True,False,False,True,1.3924853768505854
CUFDUD_clean,/home/kevin/mof_core2/CUFDUD_clean.cif,False,True,True,False,False,True,0.9349365486968826
HAKVUN_clean,/home/kevin/mof_core2/HAKVUN_clean.cif,True,True,True,False,False,True,1.3318405373270263
EMIFOW_clean,/home/kevin/mof_core2/EMIFOW_clean.cif,True,True,True,False,False,True,1.4022256319108493
IYOSUM_clean,/home/kevin/mof_core2/IYOSUM_clean.cif,True,True,True,False,False,True,0.943173588268988
NUHRAL_clean,/home/kevin/mof_core2/NUHRAL_clean.cif,True,True,True,False,False,True,1.2233226645290656
KEHGOV_manual,/home/kevin/mof_core2/KEHGOV_manual.cif,False,True,True,False,False,True,1.5990809222451063
ILIMUN_clean,/home/kevin/mof_core2/ILIMUN_clean.cif,False,True,True,False,False,True,1.189555124363347
MURFIQ_clean,/home/kevin/mof_core2/MURFIQ_clean.cif,False,True,True,False,False,True,1.124238114420144
cm503311x_alf40K_clean,/home/kevin/mof_core2/cm503311x_alf40K_clean.cif,False,False,False,False,False,True,0.9671498194937604
RAFMUH_clean,/home/kevin/mof_core2/RAFMUH_clean.cif,True,False,False,False,False,True,2.2048941605766577
RUBTAK09_clean,/home/kevin/mof_core2/RUBTAK09_clean.cif,False,True,True,True,False,True,1.6191475418777463
BUVXOG_clean,/home/kevin/mof_core2/BUVXOG_clean.cif,False,True,True,False,False,True,1.267417652058188
LUDTUZ_clean,/home/kevin/mof_core2/LUDTUZ_clean.cif,True,True,True,True,False,True,1.8695685008583953
CUVTUJ_clean,/home/kevin/mof_core2/CUVTUJ_clean.cif,False,True,True,False,False,True,1.1756906983484905
LODPUR_clean,/home/kevin/mof_core2/LODPUR_clean.cif,True,True,True,False,False,True,1.3593596805777977
UVUFIC_clean,/home/kevin/mof_core2/UVUFIC_clean.cif,False,True,True,True,True,True,1.671516996143908
JORBAV_clean,/home/kevin/mof_core2/JORBAV_clean.cif,True,False,False,False,False,True,1.7241526336080562
PEGCAH_clean,/home/kevin/mof_core2/PEGCAH_clean.cif,True,True,True,False,False,True,1.4093140051146333
YEZFIU_clean,/home/kevin/mof_core2/YEZFIU_clean.cif,True,True,True,False,False,True,1.1588250781234066
ACOLIP_clean,/home/kevin/mof_core2/ACOLIP_clean.cif,True,True,True,False,False,True,1.0495109772746574
ZOMNIA_clean,/home/kevin/mof_core2/ZOMNIA_clean.cif,True,True,True,False,False,True,1.1301296388187008
BIMDIL_clean,/home/kevin/mof_core2/BIMDIL_clean.cif,True,True,True,False,False,True,1.3962144458711352
BETGAK_clean,/home/kevin/mof_core2/BETGAK_clean.cif,True,True,True,False,False,True,1.0615188721389575
DOLXOR02_clean,/home/kevin/mof_core2/DOLXOR02_clean.cif,True,False,False,False,False,True,1.0789395247544251
IZIHAC_clean,/home/kevin/mof_core2/IZIHAC_clean.cif,True,True,True,False,False,True,1.3206952693825966
PENNIH_clean,/home/kevin/mof_core2/PENNIH_clean.cif,False,True,True,False,True,True,1.0837969306020214
PAPVEJ_clean,/home/kevin/mof_core2/PAPVEJ_clean.cif,True,True,True,False,False,True,1.4666553603010801
SUPSIG03_clean,/home/kevin/mof_core2/SUPSIG03_clean.cif,True,True,True,False,False,True,1.1273681300379388
TORJAN_clean,/home/kevin/mof_core2/TORJAN_clean.cif,False,True,True,False,False,True,1.125236790183609
BOCTOE05_clean,/home/kevin/mof_core2/BOCTOE05_clean.cif,False,False,False,False,False,True,1.1992208131608793
LIBKEO_clean,/home/kevin/mof_core2/LIBKEO_clean.cif,True,True,True,False,False,True,0.9720243243305875
OSAYAJ01_clean,/home/kevin/mof_core2/OSAYAJ01_clean.cif,True,True,True,False,False,True,0.39271373554851774
YINCIJ_clean,/home/kevin/mof_core2/YINCIJ_clean.cif,True,True,True,False,False,True,1.151580449023309
EMUBOF_clean,/home/kevin/mof_core2/EMUBOF_clean.cif,True,True,True,False,False,True,1.1987408088980094
POWBIO_clean,/home/kevin/mof_core2/POWBIO_clean.cif,True,True,True,False,False,True,3.6606464553874396
PALTON_clean,/home/kevin/mof_core2/PALTON_clean.cif,True,True,True,False,False,True,0.7235834105975518
NACYUM_clean,/home/kevin/mof_core2/NACYUM_clean.cif,True,True,True,False,False,True,1.3865298837170121
UMOBEF01_clean,/home/kevin/mof_core2/UMOBEF01_clean.cif,True,True,True,False,False,True,0.5056175048824971
OGOWAJ_clean,/home/kevin/mof_core2/OGOWAJ_clean.cif,False,True,True,False,False,True,0.9089313048027962
DEPJIR01_clean,/home/kevin/mof_core2/DEPJIR01_clean.cif,False,True,True,False,False,True,1.586267767528691
IGUCET_clean,/home/kevin/mof_core2/IGUCET_clean.cif,True,False,False,False,False,True,2.0750372585058563
LABNOU_clean,/home/kevin/mof_core2/LABNOU_clean.cif,True,True,True,True,True,True,2.768716274881595
BEJZAS_clean,/home/kevin/mof_core2/BEJZAS_clean.cif,True,True,True,False,False,True,1.35580209192014
FUXCOS_clean,/home/kevin/mof_core2/FUXCOS_clean.cif,True,True,True,False,False,True,1.4520662871228105
TOFLAD_clean,/home/kevin/mof_core2/TOFLAD_clean.cif,False,True,True,False,False,True,1.305179809327428
SUJREV_clean,/home/kevin/mof_core2/SUJREV_clean.cif,False,True,True,False,False,True,1.2215031122227198
JOFKIA01_clean,/home/kevin/mof_core2/JOFKIA01_clean.cif,True,True,True,False,False,True,1.589675914741233
TOVJOF_clean,/home/kevin/mof_core2/TOVJOF_clean.cif,False,True,True,False,False,True,0.47053096353597984
WECJIZ_clean,/home/kevin/mof_core2/WECJIZ_clean.cif,False,True,True,False,False,True,1.0108925195428964
FIJYED_clean,/home/kevin/mof_core2/FIJYED_clean.cif,False,False,False,False,False,True,1.9017851299246968
UMODEH19_clean,/home/kevin/mof_core2/UMODEH19_clean.cif,True,True,True,False,False,True,0.6448661348172073
IKETEY_clean,/home/kevin/mof_core2/IKETEY_clean.cif,True,True,True,False,False,True,1.6157300335319662
ZOYKEF_clean,/home/kevin/mof_core2/ZOYKEF_clean.cif,True,True,True,False,False,True,1.3032851428864969
CUWROC_clean,/home/kevin/mof_core2/CUWROC_clean.cif,True,True,True,False,False,True,1.067338366123375
DEBNUU_clean,/home/kevin/mof_core2/DEBNUU_clean.cif,False,False,False,False,False,True,1.737314470463631
SAYKIO_clean,/home/kevin/mof_core2/SAYKIO_clean.cif,True,True,True,False,False,True,1.8191753428824655
OFERUN06_clean,/home/kevin/mof_core2/OFERUN06_clean.cif,True,True,True,False,False,True,0.8933718230356983
OBUREL_clean,/home/kevin/mof_core2/OBUREL_clean.cif,True,True,True,False,True,True,1.3229018465078675
ELUZES_clean,/home/kevin/mof_core2/ELUZES_clean.cif,True,False,False,False,False,True,1.7310937037913017
cm503311x_aloh225K_clean,/home/kevin/mof_core2/cm503311x_aloh225K_clean.cif,False,False,False,False,False,True,0.9495309258145267
YILJUA_clean,/home/kevin/mof_core2/YILJUA_clean.cif,True,True,True,False,False,True,1.0664787728545875
DAHNOQ_clean,/home/kevin/mof_core2/DAHNOQ_clean.cif,False,False,False,False,False,True,1.7406679902827362
FIJZEE_clean,/home/kevin/mof_core2/FIJZEE_clean.cif,True,False,False,False,False,True,1.8209791954027679
LOXVUR_clean,/home/kevin/mof_core2/LOXVUR_clean.cif,False,True,True,True,False,True,1.8415627074751093
KAVTEI_clean,/home/kevin/mof_core2/KAVTEI_clean.cif,False,True,True,False,False,True,1.1911432596369143
ZETQIA_clean,/home/kevin/mof_core2/ZETQIA_clean.cif,False,True,True,False,False,True,2.179911141654004
YAZWOM_clean,/home/kevin/mof_core2/YAZWOM_clean.cif,False,True,True,False,False,True,1.4246950704790446
BUPDOH_clean,/home/kevin/mof_core2/BUPDOH_clean.cif,True,True,True,True,False,True,0.9307838900012165
cg501279y_si_002_clean,/home/kevin/mof_core2/cg501279y_si_002_clean.cif,False,True,True,False,False,True,1.1534423665192233
IXAMEA_clean,/home/kevin/mof_core2/IXAMEA_clean.cif,True,False,False,False,False,True,1.959546074165124
YUMFUJ_clean,/home/kevin/mof_core2/YUMFUJ_clean.cif,True,False,False,False,False,True,1.0641555363116622
QOFDIA_clean,/home/kevin/mof_core2/QOFDIA_clean.cif,True,True,True,False,False,True,1.3147992415938057
LUBMAW_clean,/home/kevin/mof_core2/LUBMAW_clean.cif,False,True,True,False,False,True,0.9926123999538358
USOXEH_clean,/home/kevin/mof_core2/USOXEH_clean.cif,True,True,True,False,False,True,1.1789258598809926
NOMKUX_clean,/home/kevin/mof_core2/NOMKUX_clean.cif,True,True,True,False,False,True,1.0494916097724143
LIKDOA_clean,/home/kevin/mof_core2/LIKDOA_clean.cif,False,False,False,False,False,True,0.5363941510723244
KEXPOU_clean,/home/kevin/mof_core2/KEXPOU_clean.cif,False,True,True,False,False,True,1.3397127549465406
YAQZAT_ion_b,/home/kevin/mof_core2/YAQZAT_ion_b.cif,True,True,True,False,False,True,2.6405876658639658
HUNBIB_clean,/home/kevin/mof_core2/HUNBIB_clean.cif,False,False,False,False,False,True,2.1505646932024054
YIVZIO_clean,/home/kevin/mof_core2/YIVZIO_clean.cif,True,True,True,False,False,True,1.1330913970165686
BIBXUH_clean,/home/kevin/mof_core2/BIBXUH_clean.cif,False,True,True,False,False,True,0.7397956109984677
IZIHEG_clean,/home/kevin/mof_core2/IZIHEG_clean.cif,True,True,True,False,False,True,1.352218942438168
RUSXEK_clean,/home/kevin/mof_core2/RUSXEK_clean.cif,True,True,True,False,False,True,1.24416498131584
FIWJIG_clean,/home/kevin/mof_core2/FIWJIG_clean.cif,True,True,True,False,False,True,1.1053934575018558
cm301726k_si_004_clean,/home/kevin/mof_core2/cm301726k_si_004_clean.cif,True,True,True,False,False,True,1.2274905017313844
HICWIB_clean,/home/kevin/mof_core2/HICWIB_clean.cif,True,True,True,False,False,True,2.3475418807570523
OLEKUL_clean,/home/kevin/mof_core2/OLEKUL_clean.cif,True,True,True,False,False,True,1.3011424356252776
jacs.6b08724_ja6b08724_si_013_clean,/home/kevin/mof_core2/jacs.6b08724_ja6b08724_si_013_clean.cif,True,True,True,True,False,True,0.3509337912258403
SANJAV_clean,/home/kevin/mof_core2/SANJAV_clean.cif,True,True,True,False,False,True,1.3282642069441224
FONKEA_clean,/home/kevin/mof_core2/FONKEA_clean.cif,True,True,True,False,False,True,1.691999837294207
XOFGAC_clean,/home/kevin/mof_core2/XOFGAC_clean.cif,False,True,True,False,False,True,0.9836650531277543
HOZFEJ_clean,/home/kevin/mof_core2/HOZFEJ_clean.cif,True,True,True,False,False,True,1.1033540685343795
DOQGUM_clean,/home/kevin/mof_core2/DOQGUM_clean.cif,True,True,True,False,False,True,2.28415098976938
OFEREX_clean,/home/kevin/mof_core2/OFEREX_clean.cif,True,True,True,False,False,True,1.5679050190208628
ASAMUE_clean,/home/kevin/mof_core2/ASAMUE_clean.cif,False,True,True,False,False,True,2.070866949496316
JIZWEW_clean,/home/kevin/mof_core2/JIZWEW_clean.cif,False,False,False,False,False,True,1.0273767250143242
MOTMAK_clean,/home/kevin/mof_core2/MOTMAK_clean.cif,True,True,True,False,False,True,0.9974668937752544
ic5b00194_si_002_clean,/home/kevin/mof_core2/ic5b00194_si_002_clean.cif,True,True,True,False,False,True,0.8237065704015709
NASROR_clean,/home/kevin/mof_core2/NASROR_clean.cif,True,True,True,False,False,True,0.7761690493437536
acs.inorgchem.6b01199_ic6b01199_si_003_clean,/home/kevin/mof_core2/acs.inorgchem.6b01199_ic6b01199_si_003_clean.cif,True,True,True,False,False,True,1.3122648586927723
acs.cgd.5b01632_ZAHKOL1438120_clean,/home/kevin/mof_core2/acs.cgd.5b01632_ZAHKOL1438120_clean.cif,True,True,True,False,True,True,1.0008117958780096
